qa1a_1,qa1a_2,qa1a_3,qa1a_4,qa1a_5,qa1a_6,qa1a_7,qa2a_1,qa2a_2,qa2a_3,qa2a_4,qa2a_5,qa2a_6,qa2a_7,qa3a.1,qa3a.2,qa3a.3,qa3a.4,qa3a.5,qa3a.6,qa3a.7,qa3a.8,qa3a.9,qa3a.10,qa3a.11,qa3a.12,qa3a.13,qa3a.14,qa3a.15,qa3a.16,qa3a.17,qa3a.18,qa4a.1,qa4a.2,qa4a.3,qa4a.4,qa4a.5,qa4a.6,qa4a.7,qa4a.8,qa4a.9,qa4a.10,qa4a.11,qa4a.12,qa4a.13,qa4a.14,qa4a.15,qa4a.16,qa4a.17,qa4a.18,qa4a.19,qa5.1,qa5.2,qa5.3,qa5.4,qa5.5,qa5.6,qa5.7,qa5.8,qa5.9,qa5.10,qa5.11,qa5.12,qa5.13,qa5.14,qa5.15,qa5.16,qa6a_1,qa6a_2,qa6a_3,qa6a_4,qa6a_5,qa6at,qa6b_1,qa6b_2,qa6b_3,qa6b_4,qa6b_5,qa6b_6,qa6b_7,qa6b_8,qa6b_9,qa6b_10,qa6b_11,qa6b_12,qa6c,qa6d,qa6e,qa6f,qa7_1,qa7_2,qa7_3,qa7_4,qa8_1,qa8_2,qa8_3,qa8_4,qa9_1,qa9_2,qa9_3,qa10_1,qa10_2,qa10_3,qa11.1,qa11.2,qa11.3,qa11.4,qa11.5,qa11.6,qa11.7,qa11.8,qa11.9,qa11.10,qa11.11,qa11.12,qa11.13,qa11.14,qa11.15,qa12,qa13_1,qa13_2,qa13_3,qa14,qa15,qa16,qa17,qa18_1,qa18_2,qa18_3,qa18_4,qa18_5,qa19,qa20.1,qa20.2,qa20.3,qa20.4,qa20.5,qa20.6,qa20.7,qa20.8,qa20.9,qa20.10,sd18a,sd18b,qb1_1,qb1_2,qb1_3,qb2_1,qb2_2,qb2_3,qb2_4,qb3_1,qb3_2,qb3_3,qb3_4,qb3_5,qb4_1,qb4_2,qb4_3,qb4_4,qb4_5,qb5.1,qb5.2,qb5.3,qb5.4,qb5.5,qb5.6,qb5.7,qb5.8,qb5.9,qb5.10,qb5.11,qb5.12,qb6_1,qb6_2,qb6_3,qb6_4,qb6_5,qb6_6,qb6_7,qb7_1,qb7_2,qc1a_1,qc1a_2,qc1a_3,qc1a_4,qc2_1,qc2_2,qc2_3,qc3a,qc3b.1,qc3b.2,qc3b.3,qc3b.4,qc3b.5,qc3b.6,qc3b.7,qc3b.8,qc3b.9,qc3b.10,qc3b.11,qc3b.12,qc3t.1,qc3t.2,qc3t.3,qc3t.4,qc3t.5,qc3t.6,qc3t.7,qc3t.8,qc3t.9,qc3t.10,qc3t.11,qc3t.12,qc4.1,qc4.2,qc4.3,qc4.4,qc4.5,qc4.6,qc4.7,qc4.8,qc4.9,qc4.10,qc4.11,qc4.12,qc4.13,qc4.14,qc4.15,qc4.16,qc4.17,qc4.18,qc5_1,qc5_2,qc6_1,qc6_2,qc6_3,sd22_1,sd22_2,sd22_3,sd22_4,sd22t1,sd22t2,sd22t3,sd22t4,sd22t5,sd22t6,sd22t7,sd22t8,qd1,qd2,qd3_1,qd3_2,qd3_3,qd3_4,qd3_5,qd3_6,qd3t,qd4a,qd4b.1,qd4b.2,qd4b.3,qd4b.4,qd4b.5,qd4b.6,qd4b.7,qd4b.8,qd4t.1,qd4t.2,qd4t.3,qd4t.4,qd4t.5,qd4t.6,qd4t.7,qd4t.8,qd4tt,qd5.1,qd5.2,qd5.3,qd5.4,qd5.5,qd5.6,qd5.7,qd5.8,qd5.9,qd5.10,qd5.11,qd5.12,qd5.13,qd5.14,qd5.15,qd5.16,qd5t,qd6_1,qd6_2,qd6_3,qd6_4,qd6_5,qd7_1,qd7_2,qd7_3,qd7_4,qd8_1,qd8_2,qd8_3,qd8_4,d62_1,d62_2,d62_3,d62_4,netuse,d62t,d7,d7r,d8,d8r1,d8r2,d9,d9r,d10,d15a,d15a_r1,d15a_r2,d15b,d15b_r,d25,d40a,d40a_r,d40b,d40b_r,d40c,d40c_r,d40abc_r1,d40abc_r2,d40abc_r3,d40abc_r4,d40_d11,d60,d63,d70,d1,d1r1,d1r2,d71_1,d71_2,d71_3,polintr_1,polintr_2,polintr_3,polintr_4,d78,d73_1,d73_2,d73_3,d73_4
2,3,2,4,2,3,3,1,1,1,1,1,1,1,0,0,0,0,1,0,,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2,2,2,2,3,2,1.0,1,2.0,1.0,1.0,1.0,2,2.0,1,1.0,1.0,,,,,1,1,1.0,1.0,1,1,1.0,1.0,2.0,4.0,1.0,3,2,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,2,1.0,2,4,1,1,1,1.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1,1,1,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,2,1,1.0,,1,0,1,0,0,1,0,0,3,3,1.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1,1,1,1,4,6,6,6,4,2,6,2,19,6,2,72,3,2,3,3,6,13.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3,3,2,5,2,3,3,3,3,0,0,0,1,2,2.0,2.0,2.0,1.0
2,2,2,2,2,3,2,1,1,1,1,1,1,1,0,1,0,0,0,0,,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,1.0,1,1.0,1.0,1.0,,1,1.0,1,,,1.0,1.0,,,1,1,,,1,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,1,1,,2,,2,5,1,2,2,,1,1,,,,,,,,,,,2,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.0,,1,0,0,0,1,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,1,2,1,1,1,1,1,1,1,9,3,23,9,3,370,7,2,13,2,3,,,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2,2,2,5,2,3,2,2,2,0,1,0,0,2,1.0,1.0,1.0,1.0
3,3,3,3,3,3,2,1,1,1,1,1,1,1,0,1,0,1,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,2,2,2,2.0,1,1.0,2.0,2.0,1.0,1,2.0,1,2.0,2.0,,,,,1,1,1.0,1.0,2,2,2.0,2.0,3.0,2.0,3.0,3,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2,2,2.0,3,2.0,1,2,3,2,2,2.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,2,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1,1,2.0,,1,0,0,0,1,0,0,0,2,2,1.0,6.0,1.0,6.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2,2,1,1,2,1,1,5,1,1,2,1,14,1,1,117,2,1,7,1,1,,,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3,1,2,3,1,2,3,3,3,0,0,0,1,1,2.0,2.0,2.0,2.0
3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3,1,1,1,1,2,2.0,1,1.0,1.0,1.0,1.0,2,2.0,2,2.0,3.0,,,,,1,1,1.0,1.0,3,3,3.0,3.0,3.0,3.0,3.0,4,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,1,2.0,4,2.0,1,4,3,5,2,2.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3,2,2,2,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,3,1,3.0,,1,0,1,0,0,0,1,0,2,3,3.0,1.0,8.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2,3,2,2,1,7,1,5,1,1,2,1,16,3,2,240,4,2,1,3,5,14.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,3,3,2,98,9,9,3,3,3,0,0,0,1,2,2.0,1.0,3.0,1.0
3,4,3,3,2,3,2,1,1,1,1,1,1,1,0,1,0,0,1,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,3,2,1.0,1,1.0,2.0,2.0,1.0,2,2.0,1,1.0,1.0,,,,,1,1,1.0,1.0,1,1,3.0,3.0,3.0,2.0,2.0,3,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,2.0,5,2.0,3,4,3,2,4,2.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1,1,3,2,3.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,2.0,2.0,2,3,3.0,,0,1,0,0,0,1,1,0,3,3,5.0,5.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,4.0,4.0,4.0,4.0,1.0,6.0,3.0,4,2,2,2,1,7,1,1,1,1,9,3,98,10,4,356,6,2,2,3,8,14.0,2.0,2.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,3,3,2,4,1,2,3,3,2,0,0,1,0,3,2.0,3.0,3.0,3.0
2,2,3,2,2,3,3,3,1,1,3,1,3,1,0,1,0,0,0,0,,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,2,2,2,1.0,1,1.0,2.0,2.0,1.0,1,1.0,2,1.0,2.0,,,,,1,1,1.0,1.0,2,2,1.0,2.0,2.0,3.0,3.0,2,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3,1,2.0,3,2.0,2,4,3,3,1,2.0,1,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,2,3,3,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,1,2,2.0,,1,0,0,1,0,1,0,0,3,3,1.0,4.0,3.0,5.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2,3,2,1,1,1,6,1,1,2,1,25,9,3,312,10,2,12,2,2,,,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,3,3,2,3,1,2,2,2,2,0,1,0,0,4,2.0,2.0,1.0,2.0
3,2,2,3,2,3,2,1,1,1,1,1,1,1,0,0,0,0,1,0,,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,2,2,2,2,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,2.0,2.0,,,,,1,1,1.0,1.0,1,1,1.0,1.0,2.0,4.0,3.0,1,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,2.0,3,2.0,1,3,3,2,1,1.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1,2,2,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1,1,2.0,,1,0,0,0,1,0,0,0,3,2,1.0,6.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3,2,2,2,1,6,1,6,1,1,2,1,22,9,3,176,10,1,7,1,1,,,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3,4,2,7,3,4,1,2,2,0,1,0,0,1,1.0,1.0,2.0,1.0
4,3,3,3,2,3,3,3,2,2,3,2,3,2,1,0,0,0,1,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1,1,1,2,2,2.0,1,1.0,2.0,2.0,1.0,2,2.0,2,3.0,3.0,,,,,2,2,2.0,2.0,2,2,2.0,2.0,3.0,2.0,3.0,4,3,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1,2.0,3,2.0,2,3,2,2,1,1.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1,3,3,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2,1,1.0,,1,0,1,0,0,1,0,0,2,3,1.0,6.0,5.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2,2,2,2,1,6,1,6,1,1,1,1,18,5,2,34,7,1,14,2,3,,,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2,1,2,3,1,2,1,2,1,1,0,0,0,3,2.0,2.0,2.0,1.0
3,3,3,2,3,2,2,1,2,3,3,3,3,2,0,0,0,1,0,0,,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2.0,1,1.0,2.0,2.0,,2,2.0,2,,,,,,,2,1,,,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,3,1,,4,,4,5,1,1,4,,4,3,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.0,,1,0,0,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1,1,1,1,5,1,5,1,1,5,2,21,8,3,434,9,2,15,2,4,,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3,3,2,5,2,3,1,1,1,1,0,0,0,4,2.0,2.0,2.0,1.0
3,4,2,4,2,4,4,3,3,3,1,2,1,1,0,0,0,0,0,0,,0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,2,2,2,2,3,2,2.0,1,1.0,2.0,2.0,,2,2.0,1,,,,,,,1,1,,,1,1,,,,,,4,4,4,,,,,,,,,,,,,,,,,1,1,,5,,4,5,1,1,4,,2,4,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.0,,1,0,0,1,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,1,2,1,1,1,6,1,5,1,1,2,1,15,2,1,446,2,2,3,3,6,14.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,,2,1,2,6,2,3,3,2,3,0,0,1,0,1,2.0,1.0,1.0,1.0
2,2,2,1,1,3,3,1,1,1,3,1,3,1,0,0,0,0,1,0,,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2,1,2,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,,,,,1,1,1.0,1.0,2,1,1.0,1.0,1.0,4.0,3.0,3,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4,2,3.0,3,3.0,1,4,4,3,1,1.0,2,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3,2,1,1,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1,1,2.0,,1,0,0,0,1,0,0,0,3,2,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2,2,2,2,1,1,1,5,1,1,6,2,26,9,3,312,10,2,10,2,2,,,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,3,4,2,7,3,4,2,2,3,0,0,1,0,1,2.0,1.0,1.0,1.0
